ID,Expression,HalideResult,HalideTime
174,( == ( - ( + ( / v0 32 ) v1 ) ( min ( - ( / ( + ( + v2 v0 ) 127 ) 32 ) ( * v3 37 ) ) ( + ( / v0 32 ) 29 ) ) ) ( - ( + ( / v0 32 ) v1 ) ( min ( - ( / ( + ( + v2 v0 ) 127 ) 32 ) ( * v3 37 ) ) ( + ( / v0 32 ) 29 ) ) ) ),1,74
175,( == ( / ( + ( - ( / ( + ( + v0 v1 ) 64 ) 65 ) ( / v1 65 ) ) 6 ) 4 ) ( / ( + ( - ( / ( + ( + v0 v1 ) 64 ) 65 ) ( / v1 65 ) ) 6 ) 4 ) ),1,69
176,( == ( + ( max ( min v0 999 ) 0 ) ( * v1 64 ) ) ( + ( max ( min v0 999 ) 0 ) ( * v1 64 ) ) ),1,84
177,( == ( min ( * v0 8 ) ( + ( + ( * v1 1008 ) v2 ) 992 ) ) ( min ( * v0 8 ) ( + ( + ( * v1 1008 ) v2 ) 992 ) ) ),1,50
178,( == ( - ( min ( + v0 247 ) v1 ) ( + ( * v2 4 ) ( + ( * v3 128 ) v0 ) ) ) ( - ( min ( + v0 247 ) v1 ) ( + ( * v2 4 ) ( + ( * v3 128 ) v0 ) ) ) ),1,65
179,( == ( min ( / ( - ( + v0 v1 ) 1 ) 32 ) ( + ( + ( / v1 32 ) ( * ( / v2 12 ) 12 ) ) 11 ) ) ( min ( / ( - ( + v0 v1 ) 1 ) 32 ) ( + ( + ( / v1 32 ) ( * ( / v2 12 ) 12 ) ) 11 ) ) ),1,82
180,( == ( + ( / v0 32 ) ( * v1 5 ) ) ( + ( / v0 32 ) ( * v1 5 ) ) ),1,30
181,( == ( min ( + ( + ( min ( + ( * v0 -4 ) ( + ( * v1 -32 ) ( + ( * v2 -128 ) v3 ) ) ) 4 ) ( * ( / ( - ( min ( + ( * ( + ( * ( + ( * v2 4 ) v1 ) 8 ) v0 ) 4 ) 4 ) v3 ) 1 ) 4 ) 4 ) ) v4 ) v5 ) ( min ( + ( + ( min ( + ( * v0 -4 ) ( + ( * v1 -32 ) ( + ( * v2 -128 ) v3 ) ) ) 4 ) ( * ( / ( - ( min ( + ( * ( + ( * ( + ( * v2 4 ) v1 ) 8 ) v0 ) 4 ) 4 ) v3 ) 1 ) 4 ) 4 ) ) v4 ) v5 ) ),1,118
182,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 2000 ) 1 ) ( max ( min v1 1999 ) 0 ) ) 63 ) 64 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 2000 ) 1 ) ( max ( min v1 1999 ) 0 ) ) 63 ) 64 ) ),1,160
183,( == ( - v0 ( * ( + ( * v1 2 ) v2 ) 500 ) ) ( - v0 ( * ( + ( * v1 2 ) v2 ) 500 ) ) ),1,26
184,( == ( min ( + ( min v0 263 ) 11 ) v1 ) ( min ( + ( min v0 263 ) 11 ) v1 ) ),1,37
185,( == ( + ( / ( - ( max ( min ( / ( - ( + v0 v1 ) 1 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) 125 ) 1 ) ( + ( / ( - ( max ( min ( / ( - ( + v0 v1 ) 1 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) 125 ) 1 ) ),1,269
186,( == ( min ( / ( - ( + v0 v1 ) 1 ) 2 ) ( + ( + ( / v1 2 ) ( + ( min ( * ( / ( min ( + ( * v2 -250 ) v3 ) 249 ) 4 ) 4 ) 246 ) ( * v2 250 ) ) ) 3 ) ) ( min ( / ( - ( + v0 v1 ) 1 ) 2 ) ( + ( + ( / v1 2 ) ( + ( min ( * ( / ( min ( + ( * v2 -250 ) v3 ) 249 ) 4 ) 4 ) 246 ) ( * v2 250 ) ) ) 3 ) ) ),1,62
187,( == ( / ( + v0 670 ) 668 ) ( / ( + v0 670 ) 668 ) ),1,34
188,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( - ( + ( * v0 128 ) v1 ) 6 ) ) 131 ) ( - ( + -6 ( + ( * v0 128 ) v1 ) ) 131 ) ) ) ( >= ( - ( + 3 ( + ( + ( * v0 128 ) v1 ) 128 ) ) 131 ) ( - ( + ( - ( - 11 6 ) 1 ) ( + ( + ( * v0 128 ) v1 ) 127 ) ) 131 ) ) ) ( <= ( - ( + v2 v3 ) 3 ) ( - ( + v2 v3 ) 3 ) ) ) ( >= ( - ( + v2 v3 ) 3 ) ( - ( + v2 v3 ) 3 ) ) ) ( <= v4 v4 ) ) ( >= v4 v4 ) ),1,190
189,( == ( / ( + ( * ( - v0 v1 ) 8 ) 919 ) 812 ) ( / ( + ( * ( - v0 v1 ) 8 ) 919 ) 812 ) ),1,77
190,( == ( - ( * ( max ( min ( / v0 2 ) 999 ) 0 ) 2 ) 4 ) ( - ( + ( - ( * ( max ( min ( / v0 2 ) 999 ) 0 ) 2 ) 4 ) ( + ( * v1 2 ) 12 ) ) 1 ) ),0,150
191,( == ( + ( / ( - ( / ( + ( + v0 v1 ) 4 ) 8 ) ( / ( - v1 3 ) 8 ) ) 4 ) 1 ) ( + ( / ( - ( / ( + ( + v0 v1 ) 4 ) 8 ) ( / ( - v1 3 ) 8 ) ) 4 ) 1 ) ),1,76
192,( == ( * ( / ( max ( min ( + ( * v1 -32 ) ( - v2 v3 ) ) 20 ) -12 ) 2 ) 2 ) ( max ( min ( + ( * v1 -32 ) ( - v2 v3 ) ) 20 ) -12 ) ),0,873
193,( == ( min ( / ( max ( min ( + v0 v1 ) 1999 ) 0 ) 16 ) ( + ( / ( - ( max ( min v1 2002 ) 3 ) 19 ) 16 ) ( * ( / v2 4 ) 4 ) ) ) ( min ( / ( max ( min ( + v0 v1 ) 1999 ) 0 ) 16 ) ( + ( / ( - ( max ( min v1 2002 ) 3 ) 19 ) 16 ) ( * ( / v2 4 ) 4 ) ) ) ),1,84
194,( == 0 ( - ( + 0 ( / ( + ( % ( + v0 v1 ) 8 ) 156 ) 32 ) ) 1 ) ),0,1247
195,( == ( - ( min ( / ( + ( % ( + ( min ( * v0 500 ) ( - v1 500 ) ) v2 ) 8 ) 499 ) 8 ) ( + ( * v3 16 ) 15 ) ) ( * ( + ( * v3 4 ) v4 ) 4 ) ) ( - ( min ( / ( + ( % ( + ( min ( * v0 500 ) ( - v1 500 ) ) v2 ) 8 ) 499 ) 8 ) ( + ( * v3 16 ) 15 ) ) ( * ( + ( * v3 4 ) v4 ) 4 ) ) ),1,101
196,( == ( - ( min ( max ( min v0 250 ) 1 ) ( + ( max ( min ( / ( - ( + ( min v1 57 ) v2 ) 113 ) 8 ) 249 ) 0 ) 128 ) ) ( + ( max ( min ( / ( - ( + ( min v1 57 ) v2 ) 113 ) 8 ) 249 ) 0 ) ( * v3 16 ) ) ) ( - ( min ( max ( min v0 250 ) 1 ) ( + ( max ( min ( / ( - ( + ( min v1 57 ) v2 ) 113 ) 8 ) 249 ) 0 ) 128 ) ) ( + ( max ( min ( / ( - ( + ( min v1 57 ) v2 ) 113 ) 8 ) 249 ) 0 ) ( * v3 16 ) ) ) ),1,140
197,( <= ( max ( + ( min ( - 61 ( / v0 4 ) ) ( - ( + 0 22 ) 1 ) ) 1 ) ( min ( max ( + ( / ( - 0 v0 ) 4 ) 1 ) 0 ) ( + 22 0 ) ) ) ( min ( max ( + ( / ( - 0 v0 ) 4 ) 1 ) 0 ) ( + 22 0 ) ) ),0,914
198,( <= ( + ( max ( - ( / ( + ( min ( * v0 32 ) 93 ) v1 ) 4 ) ( + ( / ( + v1 7 ) 4 ) ( * v0 8 ) ) ) 0 ) 12 ) 1024 ),0,861
199,( == ( + ( * ( max ( min v0 -8 ) -135 ) 2 ) 16 ) ( - ( + ( + ( * ( max ( min v0 -8 ) -135 ) 2 ) 16 ) ( - -14 ( * ( max ( min v0 -8 ) -135 ) 2 ) ) ) 1 ) ),0,104
200,( == ( min ( max ( min ( + v0 v1 ) 1875 ) -124 ) ( + ( + ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( * ( / v2 4 ) 4 ) ) 3 ) ) ( min ( max ( min ( + v0 v1 ) 1875 ) -124 ) ( + ( + ( max ( min ( + v0 v1 ) 1999 ) 0 ) ( * ( / v2 4 ) 4 ) ) 3 ) ) ),1,71
201,( == ( - v0 9 ) ( - ( + ( - v0 9 ) 3 ) 1 ) ),0,45
202,( == ( + ( min ( / v0 8 ) 4 ) ( * v1 32 ) ) ( + ( min ( / v0 8 ) 4 ) ( * v1 32 ) ) ),1,48
203,( == ( * ( / ( * v0 250 ) 2 ) 2 ) ( * v0 250 ) ),1,17
204,( == ( min ( * ( / ( - ( max ( min ( + v0 v1 ) 2002 ) 3 ) 3 ) 16 ) 16 ) ( + v2 18 ) ) ( min ( * ( / ( - ( max ( min ( + v0 v1 ) 2002 ) 3 ) 3 ) 16 ) 16 ) ( + v2 18 ) ) ),1,72
205,( == ( - ( min ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( * v2 63 ) ) ( + ( max ( min ( / v1 8 ) 256 ) 7 ) 55 ) ) ( + ( max ( min ( / v1 8 ) 256 ) 7 ) ( * v3 35 ) ) ) ( - ( min ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( * v2 63 ) ) ( + ( max ( min ( / v1 8 ) 256 ) 7 ) 55 ) ) ( + ( max ( min ( / v1 8 ) 256 ) 7 ) ( * v3 35 ) ) ) ),1,135
206,( == ( * ( + ( * ( min v0 249 ) 4 ) v1 ) 2 ) ( * ( + ( * ( min v0 249 ) 4 ) v1 ) 2 ) ),1,43
207,( == 0 ( - ( + 0 ( - ( / ( max ( min v0 1009 ) 10 ) 2 ) 3 ) ) 1 ) ),0,72
208,( && ( && ( && ( && ( && ( && 1 ( <= ( + 0 ( - v0 3 ) ) ( - v0 1 ) ) ) ( >= ( + 3 ( + v0 61 ) ) ( + v0 64 ) ) ) ( <= ( + v1 v2 ) ( + v1 v2 ) ) ) ( >= ( + v1 v2 ) ( + v1 v2 ) ) ) ( <= v3 v3 ) ) ( >= v3 v3 ) ),1,112
209,( == ( - ( + ( / v0 4 ) v1 ) ( min ( - ( / ( + ( + v2 v0 ) 3 ) 4 ) ( * v3 8 ) ) ( + ( / v0 4 ) 7 ) ) ) ( - ( + ( / v0 4 ) v1 ) ( min ( - ( / ( + ( + v2 v0 ) 3 ) 4 ) ( * v3 8 ) ) ( + ( / v0 4 ) 7 ) ) ) ),1,66
210,( == ( min ( + ( * v0 3 ) v1 ) ( + ( * ( + ( * v2 2 ) ( + ( * v3 9 ) v4 ) ) 8 ) 6 ) ) ( min ( + ( * v0 3 ) v1 ) ( + ( * ( + ( * v2 2 ) ( + ( * v3 9 ) v4 ) ) 8 ) 6 ) ) ),1,61
211,( == ( + ( * ( / v0 8 ) 8 ) ( + ( * ( / ( + ( * ( max ( * ( min ( + ( * v1 -16 ) v2 ) 15 ) -1 ) ( + ( * v1 16 ) ( - ( / v0 8 ) ( / ( + ( + v3 v0 ) 7 ) 8 ) ) ) ) -8 ) 10 ) 66 ) 66 ) ( * v1 128 ) ) ) ( + ( * ( / v0 8 ) 8 ) ( + ( * ( / ( + ( * ( max ( * ( min ( + ( * v1 -16 ) v2 ) 15 ) -1 ) ( + ( * v1 16 ) ( - ( / v0 8 ) ( / ( + ( + v3 v0 ) 7 ) 8 ) ) ) ) -8 ) 10 ) 66 ) 66 ) ( * v1 128 ) ) ) ),1,134
212,( == ( min ( + ( * v0 4 ) ( + v1 v2 ) ) ( + v1 v3 ) ) ( min ( + ( * v0 4 ) ( + v1 v2 ) ) ( + v1 v3 ) ) ),1,86
213,( == ( / ( + ( * ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 499 ) 500 ) 8 ) 26 ) -5 ) ( max ( min ( * ( / v1 500 ) 8 ) 67 ) 36 ) ) 8 ) 375 ) 33 ) ( / ( + ( * ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 499 ) 500 ) 8 ) 26 ) -5 ) ( max ( min ( * ( / v1 500 ) 8 ) 67 ) 36 ) ) 8 ) 375 ) 33 ) ),1,204
214,( == ( min ( + ( * v0 20 ) ( * ( + ( * v1 4 ) v2 ) 8 ) ) ( + ( * ( min ( / ( + ( + v3 v4 ) 251 ) 63 ) ( + ( + ( * v1 4 ) v2 ) 1 ) ) 8 ) 9 ) ) ( min ( + ( * v0 20 ) ( * ( + ( * v1 4 ) v2 ) 8 ) ) ( + ( * ( min ( / ( + ( + v3 v4 ) 251 ) 63 ) ( + ( + ( * v1 4 ) v2 ) 1 ) ) 8 ) 9 ) ) ),1,112
215,( == ( min ( + ( + ( * v0 2 ) v1 ) 1 ) v2 ) ( min ( + ( + ( * v0 2 ) v1 ) 1 ) v2 ) ),1,63
216,( == ( * ( + ( * ( / v0 63 ) 2 ) v1 ) 4 ) ( * ( + ( * ( / v0 63 ) 2 ) v1 ) 4 ) ),1,37
217,( == ( min ( - ( * ( + ( * v0 4 ) v1 ) 4 ) 21 ) v2 ) ( min ( - ( * ( + ( * v0 4 ) v1 ) 4 ) 21 ) v2 ) ),1,48
218,( == ( - ( max ( min v0 218 ) -31 ) ( + ( * v1 4 ) v2 ) ) ( - ( max ( min v0 218 ) -31 ) ( + ( * v1 4 ) v2 ) ) ),1,51
219,( == ( + ( / ( max ( / ( - ( max ( min ( * v0 8 ) 4004 ) 5 ) 13 ) 2 ) 0 ) 63 ) ( * v1 8 ) ) ( + ( / ( max ( / ( - ( max ( min ( * v0 8 ) 4004 ) 5 ) 13 ) 2 ) 0 ) 63 ) ( * v1 8 ) ) ),1,61
220,( != ( / ( + v0 9 ) 5 ) 0 ),0,2725
221,( == ( + ( + ( min ( * v0 32 ) 111 ) ( / ( + v1 v2 ) 2 ) ) 140 ) ( + ( + ( min ( * v0 32 ) 111 ) ( / ( + v1 v2 ) 2 ) ) 140 ) ),1,65
222,( == ( - ( max ( min ( * ( + ( / v0 16 ) v1 ) 8 ) ( + ( min ( * ( / ( + ( + v2 v0 ) 15 ) 16 ) 8 ) 990 ) 11 ) ) 2 ) ( + ( max ( min ( * ( + ( / v0 16 ) v1 ) 8 ) ( + ( min ( * ( / ( + ( + v2 v0 ) 15 ) 16 ) 8 ) 997 ) 11 ) ) 9 ) ( * v3 4 ) ) ) ( - ( max ( min ( * ( + ( / v0 16 ) v1 ) 8 ) ( + ( min ( * ( / ( + ( + v2 v0 ) 15 ) 16 ) 8 ) 990 ) 11 ) ) 2 ) ( + ( max ( min ( * ( + ( / v0 16 ) v1 ) 8 ) ( + ( min ( * ( / ( + ( + v2 v0 ) 15 ) 16 ) 8 ) 997 ) 11 ) ) 9 ) ( * v3 4 ) ) ) ),1,189
223,( == ( max ( - -10 ( max ( * v0 8 ) -9 ) ) ( - ( min ( * v0 -8 ) 9 ) 10 ) ) ( max ( - -10 ( max ( * v0 8 ) -9 ) ) ( - ( min ( * v0 -8 ) 9 ) 10 ) ) ),1,58
224,( == ( - v0 ( * v1 532 ) ) ( - v0 ( * v1 532 ) ) ),1,26
225,( == ( - ( - ( * v0 8 ) ( * v1 84 ) ) ( * ( + ( * v2 20 ) v3 ) 8 ) ) ( - ( - ( * v0 8 ) ( * v1 84 ) ) ( * ( + ( * v2 20 ) v3 ) 8 ) ) ),1,61
226,( == ( + ( * ( - ( / ( max ( / ( + ( + v0 v1 ) 7 ) 8 ) 255 ) 16 ) ( / ( min ( / v1 8 ) 0 ) 16 ) ) 4 ) 10 ) ( + ( * ( - ( / ( max ( / ( + ( + v0 v1 ) 7 ) 8 ) 255 ) 16 ) ( / ( min ( / v1 8 ) 0 ) 16 ) ) 4 ) 10 ) ),1,111
227,( >= ( - v0 9 ) ( - ( + ( - v0 9 ) ( + ( min ( - ( + v1 v2 ) v3 ) -10 ) 11 ) ) 1 ) ),1,117
228,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 1997 ) -2 ) ( max ( min v1 2006 ) 7 ) ) 1009 ) 1000 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 1997 ) -2 ) ( max ( min v1 2006 ) 7 ) ) 1009 ) 1000 ) ),1,138
229,( == ( + ( / ( - v0 8 ) 32 ) ( * v1 3 ) ) ( + ( / ( - v0 8 ) 32 ) ( * v1 3 ) ) ),1,34
230,( != ( + ( / v0 501 ) 1 ) 0 ),0,294
231,( == ( min ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) ( + v2 31 ) ) ( min ( - ( / ( + ( + v0 v1 ) 3 ) 4 ) ( / v1 4 ) ) ( + v2 31 ) ) ),1,61
232,( == ( max ( + ( + ( + v0 v1 ) v2 ) 9 ) v1 ) ( max ( + ( + ( + v0 v1 ) v2 ) 9 ) v1 ) ),1,44
233,( != ( / ( + v0 46 ) 38 ) 0 ),0,406
234,( == ( / ( + ( - ( max v0 -1 ) v1 ) 505 ) 501 ) ( / ( + ( - ( max v0 -1 ) v1 ) 505 ) 501 ) ),1,161
235,( == ( + ( max v0 37 ) ( * v1 4 ) ) ( + ( max v0 37 ) ( * v1 4 ) ) ),1,66
236,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 447 ) 32 ) 32 ) 1994 ) -5 ) ( max ( min ( * ( / v1 32 ) 32 ) 2609 ) 610 ) ) 1283 ) 668 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) 447 ) 32 ) 32 ) 1994 ) -5 ) ( max ( min ( * ( / v1 32 ) 32 ) 2609 ) 610 ) ) 1283 ) 668 ) ),1,218
237,( <= ( + ( max ( - ( + ( * ( / ( max ( * v0 8 ) 244 ) 4 ) -4 ) ( + ( * v0 8 ) v1 ) ) ( + ( min ( * v0 8 ) 244 ) v1 ) ) -242 ) 258 ) 1024 ),0,1083
238,( != ( / ( + ( * ( - v0 v1 ) 8 ) 1542 ) 990 ) 0 ),0,544
239,( == ( / ( + ( - ( min ( * ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) 8 ) 1962 ) ( max ( * ( max ( min ( / v1 8 ) 256 ) 7 ) 8 ) 75 ) ) 388 ) 256 ) ( / ( + ( - ( min ( * ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) 8 ) 1962 ) ( max ( * ( max ( min ( / v1 8 ) 256 ) 7 ) 8 ) 75 ) ) 388 ) 256 ) ),1,134
240,( == ( * ( / ( max ( min ( + ( * v2 -16 ) ( + ( * ( + ( max v3 -1 ) 1 ) -16 ) ( - ( max ( min ( / ( + v4 ( min ( * v5 128 ) ( - v6 128 ) ) ) 2 ) 968 ) -31 ) ( max ( min ( / ( + v4 ( min ( * v5 128 ) ( - v6 128 ) ) ) 2 ) 999 ) 0 ) ) ) ) -16 ) -32 ) 2 ) 2 ) ( max ( min ( + ( * v2 -16 ) ( + ( * ( + ( max v3 -1 ) 1 ) -16 ) ( - ( max ( min ( / ( + v4 ( min ( * v5 128 ) ( - v6 128 ) ) ) 2 ) 968 ) -31 ) ( max ( min ( / ( + v4 ( min ( * v5 128 ) ( - v6 128 ) ) ) 2 ) 999 ) 0 ) ) ) ) -16 ) -32 ) ),0,3001
241,( == ( / ( + v0 679 ) 672 ) ( / ( + v0 679 ) 672 ) ),1,29
242,( == ( * ( / ( * v0 -1024 ) 32 ) 32 ) ( * v0 -1024 ) ),1,43
243,( == ( - ( min ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( * v2 126 ) ) ( + ( / v1 8 ) 125 ) ) ( + ( / v1 8 ) ( * v3 33 ) ) ) ( - ( min ( - ( / ( + ( + v0 v1 ) 7 ) 8 ) ( * v2 126 ) ) ( + ( / v1 8 ) 125 ) ) ( + ( / v1 8 ) ( * v3 33 ) ) ) ),1,87
244,( == ( / ( + ( * ( - ( / ( - ( + v0 v1 ) 1 ) 63 ) ( / v1 63 ) ) 8 ) 28 ) 17 ) ( / ( + ( * ( - ( / ( - ( + v0 v1 ) 1 ) 63 ) ( / v1 63 ) ) 8 ) 28 ) 17 ) ),1,77
245,( == ( - ( min ( + v0 127 ) v1 ) ( + ( * v2 2 ) ( + ( * v3 32 ) v0 ) ) ) ( - ( min ( + v0 127 ) v1 ) ( + ( * v2 2 ) ( + ( * v3 32 ) v0 ) ) ) ),1,638
246,( && ( && ( && ( && ( && ( && 1 ( <= ( - v0 4 ) ( - ( + 0 v0 ) 4 ) ) ) ( >= ( + v0 121 ) ( - ( + ( - ( + 126 0 ) 1 ) v0 ) 4 ) ) ) ( <= ( - ( + ( + ( * 0 4 ) v1 ) 0 ) 4 ) ( - ( + ( + ( * 0 4 ) 0 ) v1 ) 4 ) ) ) ( >= ( - ( + ( + ( * 249 4 ) v1 ) 3 ) 4 ) ( - ( + ( + ( * ( - ( + 250 0 ) 1 ) 4 ) ( - ( + 4 0 ) 1 ) ) v1 ) 4 ) ) ) ( <= v2 v2 ) ) ( >= v2 v2 ) ),1,196
247,( == ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 685 ) 668 ) ( / ( + ( - ( max ( min ( + v0 v1 ) 1992 ) -7 ) ( max ( min v1 2009 ) 10 ) ) 685 ) 668 ) ),1,136
248,( != ( / ( + ( * v0 16 ) 286 ) 253 ) 0 ),0,502
249,( == ( + ( * ( min ( - ( / ( - ( + v0 v1 ) 1 ) 63 ) ( * v2 12 ) ) ( + ( / v1 63 ) 11 ) ) -2 ) ( + ( * ( + ( / v1 63 ) ( * v3 6 ) ) 2 ) ( + ( * v4 4 ) v5 ) ) ) ( + ( * ( min ( - ( / ( - ( + v0 v1 ) 1 ) 63 ) ( * v2 12 ) ) ( + ( / v1 63 ) 11 ) ) -2 ) ( + ( * ( + ( / v1 63 ) ( * v3 6 ) ) 2 ) ( + ( * v4 4 ) v5 ) ) ) ),1,107
250,( == ( + ( min ( / v0 8 ) 0 ) ( * v1 4 ) ) ( + ( min ( / v0 8 ) 0 ) ( * v1 4 ) ) ),1,65
251,( == ( min ( + ( + ( * v0 8 ) v1 ) 6 ) v2 ) ( min ( + ( + ( * v0 8 ) v1 ) 6 ) v2 ) ),1,54
252,( == ( min ( * v0 4 ) ( + ( * v1 4 ) 7 ) ) ( min ( * v0 4 ) ( + ( * v1 4 ) 7 ) ) ),1,42
253,( == ( min ( / ( - ( + v0 v1 ) 41 ) 8 ) ( - ( + ( / v1 8 ) ( * v2 8 ) ) 5 ) ) ( min ( / ( - ( + v0 v1 ) 41 ) 8 ) ( - ( + ( / v1 8 ) ( * v2 8 ) ) 5 ) ) ),1,51
254,( == ( min ( + ( * v0 2 ) v1 ) ( + v2 27 ) ) ( min ( + ( * v0 2 ) v1 ) ( + v2 27 ) ) ),1,40
255,( && ( && ( && ( && ( && ( && 1 ( <= ( - ( + 0 ( - v0 11 ) ) 3 ) ( - ( - ( + 0 v0 ) 10 ) 4 ) ) ) ( >= ( - ( + 3 ( + v0 996 ) ) 3 ) ( - ( + ( + 3 ( + v0 996 ) ) 1 ) 4 ) ) ) ( <= ( + v1 v2 ) ( + v1 v2 ) ) ) ( >= ( + v1 v2 ) ( + v1 v2 ) ) ) ( <= 0 0 ) ) ( >= 0 0 ) ),1,152
256,( == ( - ( * v0 2 ) ( + ( * ( + ( * v1 16 ) v2 ) 2 ) v3 ) ) ( - ( * v0 2 ) ( + ( * ( + ( * v1 16 ) v2 ) 2 ) v3 ) ) ),1,57
257,( == ( + ( min ( * v0 8 ) 117 ) ( + v1 v2 ) ) ( + ( min ( * v0 8 ) 117 ) ( + v1 v2 ) ) ),1,30
258,( != ( + ( / v0 64 ) 1 ) 0 ),0,282
259,( != v0 0 ),0,396
260,( < ( + ( / ( + v0 v1 ) 65 ) 1 ) ( / ( + ( + v0 1 ) v1 ) 65 ) ),0,65
261,( == ( min ( * ( / ( + ( + v0 v1 ) 63 ) 16 ) 4 ) ( + ( * ( + ( / ( + v0 v1 ) 16 ) v2 ) 4 ) 3 ) ) ( min ( * ( / ( + ( + v0 v1 ) 63 ) 16 ) 4 ) ( + ( * ( + ( / ( + v0 v1 ) 16 ) v2 ) 4 ) 3 ) ) ),1,108
262,( == ( - ( * ( max ( * v0 16 ) 10 ) -2 ) ( * v1 15 ) ) ( - ( * ( max ( * v0 16 ) 10 ) -2 ) ( * v1 15 ) ) ),1,43
263,( == ( min ( * v0 8 ) ( + ( + ( min ( * ( + ( * v1 31 ) v2 ) 8 ) ( + ( * v2 8 ) 434 ) ) ( * v3 496 ) ) 50 ) ) ( min ( * v0 8 ) ( + ( + ( min ( * ( + ( * v1 31 ) v2 ) 8 ) ( + ( * v2 8 ) 434 ) ) ( * v3 496 ) ) 50 ) ) ),1,74
264,( == ( min ( - 36 ( * v0 19 ) ) ( + ( - ( * ( / ( + ( + v1 v2 ) 127 ) 32 ) 4 ) ( + ( * v0 19 ) v3 ) ) 31 ) ) ( min ( - 36 ( * v0 19 ) ) ( + ( - ( * ( / ( + ( + v1 v2 ) 127 ) 32 ) 4 ) ( + ( * v0 19 ) v3 ) ) 31 ) ) ),1,90
265,( == ( / ( + ( - ( max ( min ( / ( - ( + v0 v1 ) 1 ) 65 ) 29 ) -2 ) ( max ( min ( / v1 65 ) 31 ) 0 ) ) 14 ) 9 ) ( / ( + ( - ( max ( min ( / ( - ( + v0 v1 ) 1 ) 65 ) 29 ) -2 ) ( max ( min ( / v1 65 ) 31 ) 0 ) ) 14 ) 9 ) ),1,594
266,( == ( + ( * v0 348 ) ( * v1 8 ) ) ( + ( * v0 348 ) ( * v1 8 ) ) ),1,34
267,( == ( / ( + ( - v0 v1 ) 136 ) 79 ) ( / ( + ( - v0 v1 ) 136 ) 79 ) ),1,45
268,( == ( / ( + ( - ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 16 ) 32 ) 3986 ) -13 ) ( max ( min ( * ( / v1 16 ) 32 ) 4044 ) 45 ) ) 124 ) 63 ) ( / ( + ( - ( max ( min ( * ( / ( - ( + v0 v1 ) 1 ) 16 ) 32 ) 3986 ) -13 ) ( max ( min ( * ( / v1 16 ) 32 ) 4044 ) 45 ) ) 124 ) 63 ) ),1,245
269,( == ( max ( * v0 8 ) ( + ( + ( * v1 8 ) v2 ) 107 ) ) ( max ( * v0 8 ) ( + ( + ( * v1 8 ) v2 ) 107 ) ) ),1,62
270,( == ( min ( + ( + ( * v0 19 ) v1 ) 6 ) v2 ) ( min ( + ( + ( * v0 19 ) v1 ) 6 ) v2 ) ),1,51
271,( == ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) 127 ) 126 ) ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) 7 ) 8 ) 249 ) 0 ) ( max ( min ( / v1 8 ) 249 ) 0 ) ) 127 ) 126 ) ),1,232
272,( == ( - v0 ( + ( * ( + ( * v1 9 ) ( + ( * v2 3 ) v3 ) ) 4 ) ( + ( * v4 108 ) v5 ) ) ) ( - v0 ( + ( * ( + ( * v1 9 ) ( + ( * v2 3 ) v3 ) ) 4 ) ( + ( * v4 108 ) v5 ) ) ) ),1,95
273,( == ( + ( max ( min ( / v0 8 ) 249 ) 0 ) ( * v1 8 ) ) ( + ( max ( min ( / v0 8 ) 249 ) 0 ) ( * v1 8 ) ) ),1,47
